2019-05-25 17:18:52 INFO  Car - Speed:   0.0; Angle:   EAST; Position:   2,3; Parcels:      0; Health: 100.0; Health Usage: 100.0; Fuel: 250.0; Tile: START
2019-05-25 17:20:10 INFO  Car - Speed:   0.0; Angle:   EAST; Position:   2,3; Parcels:      0; Health: 100.0; Health Usage: 100.0; Fuel: 250.0; Tile: START
2019-05-25 17:20:11 INFO  Car - Speed:   0.0; Angle:   EAST; Position:   2,3; Parcels:      0; Health: 100.0; Health Usage: 100.0; Fuel: 250.0; Tile: START
2019-05-25 17:20:11 INFO  Car - Speed:   0.0; Angle:   EAST; Position:   2,3; Parcels:      0; Health: 100.0; Health Usage: 100.0; Fuel: 250.0; Tile: START
2019-05-25 17:20:12 INFO  Car - Speed:   0.0; Angle:   EAST; Position:   2,3; Parcels:      0; Health: 100.0; Health Usage: 100.0; Fuel: 250.0; Tile: START
2019-05-25 17:20:12 INFO  Car - Speed:   0.0; Angle:   EAST; Position:   2,3; Parcels:      0; Health: 100.0; Health Usage: 100.0; Fuel: 250.0; Tile: START
2019-05-25 17:20:13 INFO  Car - Speed:   0.0; Angle:   EAST; Position:   2,3; Parcels:      0; Health: 100.0; Health Usage: 100.0; Fuel: 250.0; Tile: START
2019-05-25 17:20:13 INFO  Car - Speed:   0.0; Angle:   EAST; Position:   2,3; Parcels:      0; Health: 100.0; Health Usage: 100.0; Fuel: 250.0; Tile: START
2019-05-25 17:20:14 INFO  Car - Speed:   0.0; Angle:   EAST; Position:   2,3; Parcels:      0; Health: 100.0; Health Usage: 100.0; Fuel: 250.0; Tile: START
2019-05-25 17:20:14 INFO  Car - Speed:   0.0; Angle:   EAST; Position:   2,3; Parcels:      0; Health: 100.0; Health Usage: 100.0; Fuel: 250.0; Tile: START
2019-05-25 17:20:15 INFO  Car - Speed:   0.0; Angle:   EAST; Position:   2,3; Parcels:      0; Health: 100.0; Health Usage: 100.0; Fuel: 250.0; Tile: START
2019-05-25 17:20:15 INFO  Car - Speed:   0.0; Angle:   EAST; Position:   2,3; Parcels:      0; Health: 100.0; Health Usage: 100.0; Fuel: 250.0; Tile: START
2019-05-25 17:20:16 INFO  Car - Speed:   0.0; Angle:   EAST; Position:   2,3; Parcels:      0; Health: 100.0; Health Usage: 100.0; Fuel: 250.0; Tile: START
2019-05-25 17:20:16 INFO  Car - Speed:   0.0; Angle:   EAST; Position:   2,3; Parcels:      0; Health: 100.0; Health Usage: 100.0; Fuel: 250.0; Tile: START
2019-05-25 17:20:17 INFO  Car - Speed:   0.0; Angle:   EAST; Position:   2,3; Parcels:      0; Health: 100.0; Health Usage: 100.0; Fuel: 250.0; Tile: START
2019-05-25 17:20:17 INFO  Car - Speed:   0.0; Angle:   EAST; Position:   2,3; Parcels:      0; Health: 100.0; Health Usage: 100.0; Fuel: 250.0; Tile: START
2019-05-25 17:20:18 INFO  Car - Speed:   0.0; Angle:   EAST; Position:   2,3; Parcels:      0; Health: 100.0; Health Usage: 100.0; Fuel: 250.0; Tile: START
2019-05-25 17:20:18 INFO  Car - Speed:   0.0; Angle:   EAST; Position:   2,3; Parcels:      0; Health: 100.0; Health Usage: 100.0; Fuel: 250.0; Tile: START
2019-05-25 17:20:19 INFO  Car - Speed:   0.0; Angle:   EAST; Position:   2,3; Parcels:      0; Health: 100.0; Health Usage: 100.0; Fuel: 250.0; Tile: START
2019-05-25 17:20:19 INFO  Car - Speed:   0.0; Angle:   EAST; Position:   2,3; Parcels:      0; Health: 100.0; Health Usage: 100.0; Fuel: 250.0; Tile: START
2019-05-25 17:20:20 INFO  Car - Speed:   0.0; Angle:   EAST; Position:   2,3; Parcels:      0; Health: 100.0; Health Usage: 100.0; Fuel: 250.0; Tile: START
2019-05-25 17:20:20 INFO  Car - Speed:   0.0; Angle:   EAST; Position:   2,3; Parcels:      0; Health: 100.0; Health Usage: 100.0; Fuel: 250.0; Tile: START
2019-05-25 17:20:21 INFO  Car - Speed:   0.0; Angle:   EAST; Position:   2,3; Parcels:      0; Health: 100.0; Health Usage: 100.0; Fuel: 250.0; Tile: START
2019-05-25 17:20:21 INFO  Car - Speed:   0.0; Angle:   EAST; Position:   2,3; Parcels:      0; Health: 100.0; Health Usage: 100.0; Fuel: 250.0; Tile: START
2019-05-25 17:20:22 INFO  Car - Speed:   0.0; Angle:   EAST; Position:   2,3; Parcels:      0; Health: 100.0; Health Usage: 100.0; Fuel: 250.0; Tile: START
2019-05-25 17:20:22 INFO  Car - Speed:   0.0; Angle:   EAST; Position:   2,3; Parcels:      0; Health: 100.0; Health Usage: 100.0; Fuel: 250.0; Tile: START
2019-05-25 17:20:23 INFO  Car - Speed:   0.0; Angle:   EAST; Position:   2,3; Parcels:      0; Health: 100.0; Health Usage: 100.0; Fuel: 250.0; Tile: START
2019-05-25 17:20:23 INFO  Car - Speed:   0.0; Angle:   EAST; Position:   2,3; Parcels:      0; Health: 100.0; Health Usage: 100.0; Fuel: 250.0; Tile: START
2019-05-25 17:20:24 INFO  Car - Speed:   0.0; Angle:   EAST; Position:   2,3; Parcels:      0; Health: 100.0; Health Usage: 100.0; Fuel: 250.0; Tile: START
2019-05-25 17:20:24 INFO  Car - Speed:   0.0; Angle:   EAST; Position:   2,3; Parcels:      0; Health: 100.0; Health Usage: 100.0; Fuel: 250.0; Tile: START
2019-05-25 17:20:25 INFO  Car - Speed:   0.0; Angle:   EAST; Position:   2,3; Parcels:      0; Health: 100.0; Health Usage: 100.0; Fuel: 250.0; Tile: START
2019-05-25 17:20:25 INFO  Car - Speed:   0.0; Angle:   EAST; Position:   2,3; Parcels:      0; Health: 100.0; Health Usage: 100.0; Fuel: 250.0; Tile: START
